YEAR,MO,DY,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS10M
2017,3,10,24.31,32.35,73,0.02,3.99
2017,3,11,24.31,33.21,73.81,0.01,3.75
2017,3,12,24.9,33.56,70.75,0.04,4.02
2017,3,13,25.28,33.98,70.81,0.05,3.5
2017,3,14,25.24,33.78,74.5,0.43,3.57
2017,3,15,25.32,33.15,77.94,0.74,3.56
2017,3,16,25.58,32.01,76.5,1.78,3.88
2017,3,17,24.81,33.2,73.25,1.18,3.81
2017,3,18,25.53,31.5,77.69,5.29,3.59
2017,3,19,25.23,33.15,74.19,1.47,3.52
2017,3,20,25.68,32.3,72.81,2.95,3.37
2017,3,21,26.11,31.43,73.94,2.6,2.81
2017,3,22,26,34.51,69.75,0.49,3.11
2017,3,23,26.17,32.41,76.25,6.01,3.34
2017,3,24,25.73,29.59,83.19,5.15,3.22
2017,3,25,26.06,31.33,75.62,0.25,2.19
2017,3,26,24.27,30.8,78.56,11.27,2.17
2017,3,27,22.8,30.69,74.81,10.99,3.88
2017,3,28,22.4,34.16,67.12,0.55,3.56
2017,3,29,25.65,31.31,77.75,21.41,2.77
2017,3,30,25.48,32.27,73.19,2.06,2.3
2017,3,31,25.52,29.47,83.56,9.05,2.96
2017,4,1,25.51,31.42,74.44,5.68,1.99
2017,4,2,23.63,31.69,73,1.58,3.15
2017,4,3,24.33,32.7,67.38,0.19,2.71
2017,4,4,25.64,29.81,72.69,1.11,1.45
2017,4,5,25.11,29.96,75,1.59,1.34
2017,4,6,25.37,29.98,78.25,17.25,1.48
2017,4,7,25.79,31.52,77.31,5.72,2.28
2017,4,8,25.9,31.51,80.94,3.89,2.5
2017,4,9,26,30.67,84.06,6.88,2.91
2017,4,10,26.12,30.15,85.81,2.43,3.18
2017,4,11,25.86,33.06,77.19,0.06,3.4
2017,4,12,25.83,33.48,76.44,0,3.88
2017,4,13,26.04,34.03,73.56,0.76,3.58
2017,4,14,26.2,31.52,78.81,1.87,2.48
2017,4,15,25.61,32.42,76.12,0.11,3.54
2017,4,16,25.78,33.11,76.88,0.06,4.39
2017,4,17,25.72,33.82,73.31,0.09,3.95
2017,4,18,25.64,32.34,76,0.11,3.08
2017,4,19,26.6,32.08,77.88,0.5,3.9
2017,4,20,27.2,31.56,77.38,1.79,3.99
2017,4,21,26.99,33.91,68.94,0.98,3.7
2017,4,22,26.58,36.19,63.88,0.13,3.43
2017,4,23,26.23,35.65,67.25,0.1,3.69
2017,4,24,26.92,34.58,70.06,0.77,3.91
2017,4,25,27.01,33.56,70.94,0.66,4.01
2017,4,26,26.51,33.7,73.25,1.37,3.35
2017,4,27,26.81,32.2,76.62,1,3.27
2017,4,28,26.86,31.84,79.81,13.01,2.79
2017,4,29,26.01,34.12,74.25,8.82,2.68
2017,4,30,25.83,34.43,69.88,0.03,2.74
2017,5,1,26.76,32.77,74.12,0.24,3.19
2017,5,2,27.01,32.51,75.06,1.4,3.16
2017,5,3,27.37,32.3,76.88,1.47,3.62
2017,5,4,27.45,31.65,80.75,6.84,3.15
2017,5,5,27.02,31.77,75.31,3.04,1.88
2017,5,6,27.24,32.55,72.94,1.52,1.7
2017,5,7,26.62,31.64,74.12,1.25,2.21
2017,5,8,26.44,33.12,73.06,5.6,2.07
2017,5,9,26.38,31,81.5,8.52,2.87
2017,5,10,26.23,30.05,82.81,13.85,2.7
2017,5,11,25.91,31.08,82.06,19.14,2.29
2017,5,12,26.67,30.63,83.31,20.72,2.27
2017,5,13,26.68,29.9,85.69,16.46,2.64
2017,5,14,26.32,30.86,82.31,4.07,2.45
2017,5,15,26.94,30.23,85.31,16.41,3.48
2017,5,16,26.54,29.79,86.81,22.58,3.9
2017,5,17,26.82,29.44,90.62,43.03,4.8
2017,5,18,27.35,29.84,86.81,15.89,4.27
2017,5,19,27.1,29.11,88.31,14.75,3.96
2017,5,20,26.67,31.68,82.25,3.92,3.54
2017,5,21,27.34,30.9,85.38,3.33,3.13
2017,5,22,27.08,30.59,83.25,1.93,3.15
2017,5,23,27.36,30.41,86.5,6.28,3.15
2017,5,24,26.87,31.3,84.81,16.43,3.77
2017,5,25,26.95,30.5,84.94,13.02,3.35
2017,5,26,26.71,29.4,87.75,26.59,2.99
2017,5,27,26.55,29.35,88.12,19.33,3.56
2017,5,28,26.44,28.69,89.44,33.91,3.46
2017,5,29,26.39,29.46,88.06,7.59,4.27
2017,5,30,26.45,30.18,87,18.15,3.66
2017,5,31,26.25,30.31,85.25,1.64,2.91
2017,6,1,26.72,29.89,87.38,1.48,3.24
2017,6,2,27.27,30.19,87.38,2.03,4.09
2017,6,3,27.33,30.12,85.81,8.78,4.88
2017,6,4,26.98,29.49,89,17.98,5.09
2017,6,5,26.16,29.05,87,5.45,4.05
2017,6,6,25.67,29.69,84.19,6.25,4.41
2017,6,7,25.48,29.9,81.75,17.35,5.51
2017,6,8,26.03,30.12,81.38,17.76,4.65
2017,6,9,26.07,29.92,85.88,2.66,4.65
2017,6,10,26.4,29.99,87.31,3.8,4.2
2017,6,11,26.33,28.81,86.38,3.8,4.07
2017,6,12,25.21,30.15,82.5,0.09,3.85
2017,6,13,26.18,30.48,83.88,0.76,3.65
2017,6,14,26.28,30.01,86.25,3.75,3.41
2017,6,15,25.77,30.06,79.44,1.73,3.3
2017,6,16,25.79,31.69,74.56,0.07,2.41
2017,6,17,26.05,31.48,79.44,0.5,2.51
2017,6,18,26.72,29.87,85,2.35,2.91
2017,6,19,26.4,30.37,84.31,6.73,3.23
2017,6,20,26.11,29.88,84.56,5.96,2.97
2017,6,21,25.77,30.13,85.12,7.06,3.96
2017,6,22,25.97,29.64,81.56,8.52,4.4
2017,6,23,25.31,29.25,82.81,6.59,5.05
2017,6,24,25.34,29.12,83.81,2.56,5.07
2017,6,25,25.22,28.87,84.12,7.42,4.55
2017,6,26,25.1,28.67,86,3.98,4.11
2017,6,27,25.32,29.7,83.88,1.8,3.47
2017,6,28,26.08,29.07,86.31,2.76,3.28
2017,6,29,26.2,29.49,87.44,5.64,2.74
2017,6,30,26.1,28.78,88.12,9.94,3.44
2017,7,1,25.87,29.57,84.56,5.74,2.97
2017,7,2,25.9,29.27,84.62,2.42,3.18
2017,7,3,25.52,29.53,82.75,2.8,3.52
2017,7,4,25.23,29.53,84.12,15.35,3.73
2017,7,5,24.9,28.6,85.44,7.14,3.86
2017,7,6,25.3,28.75,84.25,12.26,4.12
2017,7,7,24.85,28.26,88.44,18.24,3.41
2017,7,8,25.55,28.44,87.94,6.12,4.05
2017,7,9,25.66,29.33,86.69,17.28,2.81
2017,7,10,25.42,28.67,86.62,17.69,2.75
2017,7,11,25.59,29.19,86.88,19.22,2.9
2017,7,12,25.23,27.93,88.94,22.41,3.36
2017,7,13,25.01,28.98,84.88,4.38,4.62
2017,7,14,25.03,29.4,85.19,9.32,5.73
2017,7,15,24.65,28.68,83.56,6.93,5.99
2017,7,16,24.71,28.24,84.31,7.32,5.75
2017,7,17,24.86,27.81,85.12,5.64,6.71
2017,7,18,25.2,28.58,86.25,14,4.52
2017,7,19,25.37,28.4,87.19,45.18,4.05
2017,7,20,23.58,27.58,86.12,88.65,5.79
2017,7,21,24.39,27.59,86.75,17.58,4.37
2017,7,22,24.51,28.02,86.06,3.57,4.23
2017,7,23,24.54,29.82,83.44,5.75,3.77
2017,7,24,25.36,29.91,85.88,13.15,4.62
2017,7,25,25.15,27.41,88.12,19.11,5.7
2017,7,26,24.8,27.33,87.94,4.59,6.23
2017,7,27,24.73,28.96,85.88,3.85,5.67
2017,7,28,25.46,28.65,86.31,1.31,5.71
2017,7,29,25.3,28.68,85.81,2.17,5.23
2017,7,30,25.91,29.06,85.25,0.45,5.02
2017,7,31,25.62,30.55,85.44,0.18,4.72
2017,8,1,25.97,30,87.12,0.27,4.52
2017,8,2,25.9,30.19,85.25,1.08,4.88
2017,8,3,26.07,29.7,86.62,3.16,4.05
2017,8,4,25.58,28.76,85.44,2.77,4.54
2017,8,5,25.61,29.33,85.88,2.45,4.15
2017,8,6,25.44,28.12,88.25,9.56,2.91
2017,8,7,25.4,28.32,88.81,4.81,2.97
2017,8,8,25.68,29.72,86.75,1.26,2.92
2017,8,9,26,29.61,85.44,3.56,2.9
2017,8,10,26.09,29.52,85.38,4.53,2.53
2017,8,11,25.99,29.69,83.69,3.78,2.67
2017,8,12,25.68,29.19,82.06,1.24,2.46
2017,8,13,26.26,28.84,87.06,0.68,2.86
2017,8,14,26.34,30.24,86.38,5.14,2.28
2017,8,15,26.37,29.27,88.25,4.89,3.78
2017,8,16,25.55,27.95,89.19,6.4,3.5
2017,8,17,25.08,27.73,88.62,9.31,4.22
2017,8,18,24.69,29.14,81.38,2.36,4.31
2017,8,19,24.82,28.55,84.19,7.89,3.13
2017,8,20,24.95,29.67,83.31,5.97,3.89
2017,8,21,25.53,29.38,86.25,3.84,3.88
2017,8,22,25.51,29.62,84.12,1.54,3.83
2017,8,23,25.51,29.08,88,15.5,4.18
2017,8,24,25.58,29.16,87.75,5.09,3.94
2017,8,25,25.31,29.68,85.06,6.85,3.97
2017,8,26,24.99,28.8,85.75,15.8,2.84
2017,8,27,24.4,26,90.56,31.86,4.85
2017,8,28,24.34,27.66,85.94,22.47,5.49
2017,8,29,24.37,28.65,81.25,1.97,3.72
2017,8,30,24.98,29.94,82.06,4.2,2.97
2017,8,31,26,30.04,82.5,9.94,3.05
2017,9,1,25.83,29.92,82.88,1.99,2.93
2017,9,2,25.92,29.67,85.88,3.96,3.09
2017,9,3,25.94,30.31,85.06,7.22,2.75
2017,9,4,26.22,30.1,84.38,6.22,3.1
2017,9,5,26.36,29.44,87.44,10.91,3.51
2017,9,6,26.08,29.68,87.5,5.77,2.45
2017,9,7,26.19,29.37,89.19,5.89,2.9
2017,9,8,25.72,30.69,84.44,1.24,2.08
2017,9,9,26.41,30.34,84.88,1.99,2.61
2017,9,10,26.29,30.88,81.25,1.94,2.06
2017,9,11,26.26,30.12,84.56,5.92,3.09
2017,9,12,26.27,30.69,79.44,4.53,1.98
2017,9,13,26.4,30.44,84.38,4.52,2.49
2017,9,14,26.64,30.82,83.94,16.42,2.46
2017,9,15,26.38,28.37,86.38,9.32,3.85
2017,9,16,26.2,29.94,85.69,16.05,5.43
2017,9,17,26.02,28.85,86.44,4.97,4.53
2017,9,18,25.58,28.62,85.69,1.9,3.02
2017,9,19,25.21,30.82,82.38,0.16,3.27
2017,9,20,26.43,28.68,88,2.88,3.08
2017,9,21,25.94,28.39,89.62,11.91,3.55
2017,9,22,25.81,29.48,85.81,24.11,2.38
2017,9,23,25.34,29.35,86.88,17.14,3.38
2017,9,24,25.4,29.51,85.25,19.04,2.88
2017,9,25,25.61,27.56,90.69,9.61,4.38
2017,9,26,25.62,29.07,88.88,1.59,4.83
2017,9,27,25.58,29.42,85.88,1.87,2.55
2017,9,28,25.94,29.54,86.31,8.76,2.52
2017,9,29,25.55,28.57,89.12,25.87,2.68
2017,9,30,25.84,28.77,88.56,6.05,2.54
2017,10,1,25.66,28.98,88.56,4.44,2.55
2017,10,2,25.9,29.12,89.69,11.78,2.89
2017,10,3,25.12,28.01,89.62,24.5,3.63
2017,10,4,24.73,27.55,91,28.13,3.84
2017,10,5,24.87,28.12,88.25,16.58,2.15
2017,10,6,25.4,30.15,83.12,6.79,1.53
2017,10,7,24.9,29.72,88.94,10.29,2.88
2017,10,8,25.19,29.94,88.06,8.33,2.66
2017,10,9,25.32,29.67,87.12,6.52,2.11
2017,10,10,25.4,30.66,86.69,1.98,1.85
2017,10,11,25.91,29.37,90.06,0.8,2.64
2017,10,12,25.45,30.03,85.88,0.49,1.8
2017,10,13,25.88,29.57,86.25,10.47,2.27
2017,10,14,25.42,29.26,87.56,8.62,3.09
2017,10,15,25.72,27.92,89.94,5.97,4.34
2017,10,16,25.44,29.65,86.12,2.03,4.34
2017,10,17,25.4,28.33,88.88,3.78,2.81
2017,10,18,24.61,29.47,85.31,4.97,2.63
2017,10,19,24.41,29.94,86.12,2.46,3
2017,10,20,24.44,28.73,87.31,2.79,3.3
2017,10,21,24.51,30.69,85.25,6.01,2.51
2017,10,22,25.9,31.03,87.12,29.76,2.69
2017,10,23,25.66,29.49,89.31,8.18,2.35
2017,10,24,25.37,29.52,86.5,21.85,1.96
2017,10,25,24.28,30.2,84.75,3.82,2.24
2017,10,26,24.51,30.44,85.56,0.77,3.62
2017,10,27,23.11,30.21,84.06,0.08,3.59
2017,10,28,23.3,30.16,85.62,1.21,3.55
2017,10,29,23.31,30.32,85.69,0.18,4.09
2017,10,30,22.4,28.69,85.5,0.01,5.77
2017,10,31,21.56,29.1,85.19,0.02,5.05
2017,11,1,22.3,27.82,87.5,0.18,5.38
2017,11,2,22.72,29.19,86.56,0.57,4.25
2017,11,3,22.01,28.33,83.75,0.02,5.22
2017,11,4,20.9,27.88,83.06,0.03,6.01
2017,11,5,20.83,25.19,90.94,1.31,5.53
2017,11,6,22.39,27.46,89.5,1.67,4.25
2017,11,7,22.83,26.4,88.75,3.48,4.79
2017,11,8,22.47,27.58,89.75,2.84,3.9
2017,11,9,23.71,27.61,90.38,3.71,3.26
2017,11,10,24.14,28.61,88.75,5.82,2.45
2017,11,11,24.37,28.01,90.56,7.51,2.32
2017,11,12,24.26,29.5,88.81,6.96,2.12
2017,11,13,24.71,28.66,89.88,8.39,2.06
2017,11,14,24.59,30.47,82.25,0.81,1.41
2017,11,15,25.09,29.07,85.56,3.02,1.15
2017,11,16,24.31,30.33,84.69,2.54,1.68
2017,11,17,24.81,30.96,84.31,0.25,1.55
2017,11,18,25.76,30.85,84.69,0.06,2
2017,11,19,25.59,29.84,87.12,15.09,2.02
2017,11,20,24.78,29.55,87.81,5.28,3.88
2017,11,21,24.79,30.17,86.56,11.39,3.98
2017,11,22,24.37,29.12,87.75,2.79,2.82
2017,11,23,22.65,28.87,87.5,11.63,4.61
2017,11,24,20.71,27.83,84.38,1.47,5.5
2017,11,25,19.21,27.53,82.75,0.12,5.4
2017,11,26,20.83,27.93,83.69,0.41,5.21
2017,11,27,20.8,28.39,84,0.07,4.48
2017,11,28,21.99,29.56,86.69,0.48,3.84
2017,11,29,23.4,29.73,87.44,1.36,3.93
2017,11,30,23.71,29.28,88.19,0.72,3.61
2017,12,1,23.24,28.44,87.88,0.05,4.18
2017,12,2,22.33,28.84,85.5,0.1,4.74
2017,12,3,22.01,28.42,85.94,0.02,4.68
2017,12,4,23.06,27.23,88.19,1.09,4.66
2017,12,5,21.96,27.69,86.06,0.36,5.14
2017,12,6,21.51,29.04,81.94,0.01,3.6
2017,12,7,21.71,30.51,81.56,0,2.3
2017,12,8,22.94,30.39,85.25,0.11,3.21
2017,12,9,20.85,28.41,81.94,0.05,4.05
2017,12,10,20.66,29.23,75.19,0,2.25
2017,12,11,21.68,29.9,77.62,0,1.92
2017,12,12,24.46,29.7,79.12,0,1.84
2017,12,13,24.18,30.03,81.81,0.02,2.17
2017,12,14,24.37,30.4,84.44,0.9,1.78
2017,12,15,24.7,30.24,82.75,2.42,1.09
2017,12,16,22.23,29.51,81.75,1.03,4.54
2017,12,17,18.41,26.35,75.31,0,6.83
2017,12,18,15.61,24.4,74.56,0,6.85
2017,12,19,13.47,22.85,73.56,0,6.83
2017,12,20,13.11,22.84,70.62,0,6.92
2017,12,21,13.6,24.55,76.06,0.09,5.78
2017,12,22,17.52,25.83,78.06,0,4.6
2017,12,23,18.62,29.61,80.5,0,3.54
2017,12,24,20.6,29.96,82.62,0,4.08
2017,12,25,19.65,26.47,77.62,0.08,5.48
2017,12,26,19.12,22.94,86.5,9.09,5.55
2017,12,27,18.75,27.9,86.44,2.04,3.48
2017,12,28,21.49,29.54,86.94,1.95,3.18
2017,12,29,20.53,29.47,84.12,0.02,4.04
2017,12,30,21.98,30.08,82.19,0.01,4.1
2017,12,31,21.52,29.01,77.31,0,4.64
2018,1,1,19.92,28.77,79.12,0,4
2018,1,2,19.8,28.39,77.69,0,3.16
2018,1,3,19.93,29.82,76.19,0,2.68
2018,1,4,21.22,30.74,77.81,0,2.4
2018,1,5,22.08,31.08,77.69,0,2.34
2018,1,6,23.73,30.44,82.81,8.1,1.88
2018,1,7,24.22,28.83,88.06,1.24,2.99
2018,1,8,24.07,29.53,85.56,0.25,1.89
2018,1,9,24.58,30.03,84.94,16.11,1.2
2018,1,10,20.2,25.98,83.31,9.6,3.84
2018,1,11,17.39,25.94,77.94,3.75,5.86
2018,1,12,17.23,24.12,73.81,1,6.24
2018,1,13,15.73,25.91,73.62,0,5.08
2018,1,14,17.04,27.76,77.06,0,4.08
2018,1,15,18.87,27.48,78.5,0,3.32
2018,1,16,20.24,29.98,71.69,0,1.73
2018,1,17,21.65,30.86,71.06,0,1.55
2018,1,18,21.73,30.96,73.69,0,2.49
2018,1,19,20.16,31.12,71.38,0.02,3.45
2018,1,20,21.65,31.44,72.69,0.02,2.84
2018,1,21,22.76,31.76,75.62,0.1,2.09
2018,1,22,24.65,31.57,76.5,0.03,1.39
2018,1,23,24.43,31.48,77.5,0.86,1.71
2018,1,24,24.59,30.93,79.44,2.16,1.65
2018,1,25,23.93,29.23,86.5,0.49,2.53
2018,1,26,23.98,30.44,83.5,2.89,2.19
2018,1,27,24.06,29.88,83.19,0.82,2.36
2018,1,28,24.05,30.51,81.25,0.16,2.05
2018,1,29,24.48,30.84,81.44,0.68,2.69
2018,1,30,24.65,30.87,82.75,1.96,2.8
2018,1,31,23.95,31.05,82.44,1.33,3.16
2018,2,1,20.48,30.01,72.69,0.8,3.59
2018,2,2,20.85,27.53,77.19,4.54,3.89
2018,2,3,18.19,27.65,70.69,2.11,5.23
2018,2,4,18.1,29.12,63.31,0,4.69
2018,2,5,17.99,29.26,64,0,4.77
2018,2,6,16.2,28.28,61.25,0,4.8
2018,2,7,17.82,29.8,60.88,0,2.65
2018,2,8,20.87,30.44,65.69,0,2.11
2018,2,9,21.75,29.67,77.62,0,3.9
2018,2,10,22.1,30.76,77.38,0.01,2.8
2018,2,11,23.37,31.73,71.94,0,1.53
2018,2,12,22.78,31.87,69.44,0.01,3.41
2018,2,13,20.33,31.47,60.88,0,4.09
2018,2,14,19.8,32.5,60.88,0,2.48
2018,2,15,23.22,33.25,63.06,0,2.44
2018,2,16,23.05,33.43,70.38,0,3.05
2018,2,17,23.42,33.59,70.69,0,2.95
2018,2,18,24.24,32.27,73.69,0.06,3.29
2018,2,19,24.38,30.71,81.25,2.48,2.59
2018,2,20,24.65,30.83,78.94,2.06,2.57
2018,2,21,24.55,31.56,75.88,1.02,3.12
2018,2,22,24.44,32.47,75.06,1.82,2.91
2018,2,23,24.76,29.69,80.25,9.9,1.82
2018,2,24,24.25,31.35,74.94,2.31,2.22
2018,2,25,24.69,32.62,73.5,2.16,1.75
2018,2,26,24.88,31.19,80.62,9.18,2.25
2018,2,27,24.11,31.13,77.62,2,2.42
2018,2,28,24.29,33.58,69.62,0.08,1.79
2018,3,1,24.94,33.23,72.5,0.05,2.68
2018,3,2,24.7,33.01,73.88,0.01,3.56
2018,3,3,24.83,32.98,75.12,0.04,3.97
2018,3,4,24.99,33.93,71.75,0.03,3.41
2018,3,5,25.48,33.67,72.69,1.56,2.69
2018,3,6,26.19,30.43,79.62,3.25,2.61
2018,3,7,26.01,30.83,79.44,1.94,2.91
2018,3,8,26.02,30.63,79.94,1.84,2.19
2018,3,9,21.21,26.55,83,23.99,5.17
2018,3,10,20.21,31.79,66.69,0,4.22
2018,3,11,21.77,33.06,63.12,0,3.05
2018,3,12,24.42,33.34,69.06,0.09,2.41
2018,3,13,24.62,32.42,75.31,1.33,3.2
2018,3,14,24.94,32.33,77.62,1.6,4.05
2018,3,15,24.93,32.26,75.56,0.91,4.1
2018,3,16,24.08,33.4,73.38,0.1,3.51
2018,3,17,24.94,33.36,71.25,1.27,2.88
2018,3,18,25.17,32.09,78.25,1.99,3.36
2018,3,19,25.29,33.77,71.06,0.08,3.4
2018,3,20,25.62,33.08,72.81,0.07,3.54
2018,3,21,26.15,31.87,72,1.16,3.11
2018,3,22,24.65,34,65.88,0.17,2.47
2018,3,23,25.71,31.41,74.12,3.11,3.53
2018,3,24,24.9,33.5,70.25,3.31,2.91
2018,3,25,25.15,33.37,72.12,0.71,3.08
2018,3,26,25.64,33.73,71.62,2.9,2.47
2018,3,27,26.03,32.8,73.06,2.17,2.31
2018,3,28,26.09,32.15,77.06,6.9,3.49
2018,3,29,25.8,28.98,84.12,6.26,4.35
2018,3,30,25.43,31.32,78.06,0.55,3.03
2018,3,31,25.73,31,78.25,4.92,2.17
2018,4,1,25.55,29.36,81.56,9.91,1.47
2018,4,2,25.59,30.01,80.62,10.56,1.45
2018,4,3,24.73,30.78,81.38,1.27,2.3
2018,4,4,25.64,29.59,84,5.08,3.1
2018,4,5,25.48,31.42,78.06,4.34,2.99
2018,4,6,25.81,33.05,74,3.56,2.27
2018,4,7,22.53,30.31,73.5,5.01,6.23
2018,4,8,20.09,31.41,66.94,0.13,4.79
2018,4,9,22.09,34.3,61,0,3.88
2018,4,10,25.24,34.63,63.69,0,2.68
2018,4,11,25.69,34.03,72.44,0.86,3.23
2018,4,12,25.69,32.71,74.88,0.37,2.96
2018,4,13,25.74,34.4,73.19,0.04,2.98
2018,4,14,26.33,33.31,77.56,0.05,2.88
2018,4,15,26.61,33.73,73.19,0.32,3.27
2018,4,16,26.87,33.36,75.88,6.07,2.62
2018,4,17,25.76,30.62,83.19,15.16,2.74
2018,4,18,24.31,34.03,72.44,0.98,2.48
2018,4,19,25.92,34.12,71.19,0.12,2.91
2018,4,20,25.88,33.97,72.88,0.14,3.34
2018,4,21,26.15,33.72,73.19,0.18,3.52
2018,4,22,26.57,31.72,76.69,0.39,3.37
2018,4,23,26.52,34.61,70.12,0.03,3.29
2018,4,24,26.92,34.33,70.44,0.05,4.08
2018,4,25,26.87,34.22,70.81,0.07,3.7
2018,4,26,27.14,31.18,75.31,3.83,2.67
2018,4,27,26.41,32.54,74.62,13.24,1.8
2018,4,28,24.44,28.35,85.19,60.01,1.7
2018,4,29,24.08,28.98,86.81,23.76,1.86
2018,4,30,24.98,29.75,85.94,15.83,3.27
2018,5,1,25.51,29.48,84.88,5.04,1.98
2018,5,2,25.64,30.54,82.06,0.34,2.6
2018,5,3,26.34,31.83,79.94,1.93,1.98
2018,5,4,26.01,29.87,81.56,0.88,2.48
2018,5,5,25.77,30.86,82.69,0.55,2.88
2018,5,6,26.08,30.05,85.38,1.22,3.1
2018,5,7,26.39,30.95,85.19,1.6,3.31
2018,5,8,27.06,31.02,84.81,2.61,3.66
2018,5,9,26.87,30.8,85.62,3.46,3.42
2018,5,10,26.48,29.77,86.88,5.76,2.94
2018,5,11,25.91,30.23,83.75,4.1,1.85
2018,5,12,25.25,30.87,82.69,1.19,1.85
2018,5,13,26.34,30.73,79.94,4.19,1.81
2018,5,14,26.38,31.01,79.12,9.35,1.3
2018,5,15,26.68,31,80.06,3.13,1.7
2018,5,16,26.34,31.34,80.75,2.1,2.75
2018,5,17,26.44,29.74,84.06,4.64,2.42
2018,5,18,26.52,31.13,81.12,3.81,1.95
2018,5,19,26.4,31.51,79.5,3.36,1.95
2018,5,20,26.74,31.46,79.75,0.26,2.31
2018,5,21,26.7,30.44,82.12,7.39,2.03
2018,5,22,26.08,30.76,77.94,4.92,1.74
2018,5,23,25.01,33.1,74.69,2.93,2.18
2018,5,24,26.01,30.76,83.62,8.42,3.52
2018,5,25,25.93,30.65,81.62,17.88,2.47
2018,5,26,26.46,29.94,83.5,5.66,2.75
2018,5,27,25.79,31.66,79.75,4.09,2.28
2018,5,28,26.08,30.47,80,6.36,1.58
2018,5,29,26.47,30.26,84.44,2.69,2.96
2018,5,30,26.33,30.94,82.44,6.65,2.57
2018,5,31,26.08,30.92,82,5.24,2.1
2018,6,1,26.05,29.69,84.19,9.83,2.49
2018,6,2,26.12,30.96,80.62,2.13,3.08
2018,6,3,25.09,30.65,82.75,7.1,4.34
2018,6,4,26.23,29.85,81.81,1.51,3.99
2018,6,5,26.63,30.54,80.88,7.97,3.46
2018,6,6,26.29,31.26,81.81,2.74,4.09
2018,6,7,26.08,29.87,81.5,3.33,5.61
2018,6,8,26.05,28.51,81.56,3.62,6.05
2018,6,9,26.21,30.13,80.62,7.33,6.26
2018,6,10,26.1,29.88,81.69,12.7,5.91
2018,6,11,25.88,30.96,80.19,24.07,6.19
2018,6,12,26.45,31.02,77.75,3.58,5.39
2018,6,13,25.84,30.23,79,4.33,5.55
2018,6,14,25.52,31.05,78,2.86,5.3
2018,6,15,26.33,29.86,80.56,2.24,4.91
2018,6,16,25.43,29.57,82.94,7.74,6.1
2018,6,17,25.55,29.52,79.5,1.27,5.72
2018,6,18,25.69,29.73,80.44,1.92,6.02
2018,6,19,25.96,29.75,79.25,1.49,5.46
2018,6,20,26.33,29.43,85.19,1.51,4.64
2018,6,21,26.02,29.37,85.31,1.65,4.1
2018,6,22,25.96,30.54,81,0.14,3.57
2018,6,23,25.85,30.4,82.25,2.54,3.91
2018,6,24,25.94,30.48,77.81,2.19,3.12
2018,6,25,25.69,29.97,81.25,6.64,3.54
2018,6,26,25.7,28.58,84.25,8.58,3.31
2018,6,27,25.26,27.98,87.94,10.87,3.14
2018,6,28,25.15,29.24,84.94,5.67,2.65
2018,6,29,25.64,28.61,86.06,2.84,3.05
2018,6,30,25.92,30.26,83.56,8.8,3.88
2018,7,1,25.74,29.4,84.31,4.87,3.45
2018,7,2,26.08,29.23,85.94,9.15,4.54
2018,7,3,25.47,30.03,82.75,1.65,4.51
2018,7,4,25.73,29.11,82.19,1.21,5.94
2018,7,5,25.76,29.69,80.75,3.42,6.17
2018,7,6,25.65,29.33,84,5.36,6.59
2018,7,7,25.33,29.65,82.38,6.59,5.73
2018,7,8,24.88,30.07,80.94,0.47,3.93
2018,7,9,26.01,29.92,84.75,11.61,4.47
2018,7,10,24.69,29.55,79.12,9.02,4.62
2018,7,11,25.28,29.64,80.75,3.75,6.08
2018,7,12,25.34,27.99,84.38,0.87,6.29
2018,7,13,25.4,29.22,83.56,4.37,6.16
2018,7,14,25.55,29.1,83.25,2.72,5.45
2018,7,15,25.65,29.54,77.69,4.98,6.09
2018,7,16,25.71,27.64,83.69,4.49,4.67
2018,7,17,25.1,29.47,81.94,8.35,5.65
2018,7,18,25.74,28.47,85.81,7.58,5.59
2018,7,19,25.72,30.15,82.81,2.07,5.98
2018,7,20,26.42,30,83.81,1.5,5.66
2018,7,21,26.23,29.2,86.12,0.42,5.05
2018,7,22,26.16,29.62,84.75,0.92,5.24
2018,7,23,26.19,30.13,84.88,4.01,5.27
2018,7,24,26.17,30.96,80.56,1.3,4.39
2018,7,25,26.05,29.38,82.31,2.57,5.16
2018,7,26,24.98,31.57,77.75,0.62,4.04
2018,7,27,25.8,30.74,81.94,1.37,4.2
2018,7,28,25.92,29.3,86.31,6.06,4.91
2018,7,29,25.17,29.05,86.19,4.93,4.5
2018,7,30,25.7,28.74,87,8.58,5.18
2018,7,31,24.91,30.15,77.94,1.1,4.69
2018,8,1,24.83,28.05,83.25,8.92,5.23
2018,8,2,25.29,29.57,79.12,2.19,5.71
2018,8,3,25.2,29.58,79.75,2.83,4.96
2018,8,4,25.09,29.5,80,6.39,5.34
2018,8,5,25.67,29.7,80.94,7.18,5.26
2018,8,6,25.35,29.06,84,5.26,4.86
2018,8,7,25.49,29.44,83.5,9.53,4.69
2018,8,8,24.85,28.6,82.12,3.31,4.56
2018,8,9,24.69,28.26,77.88,2.97,5.06
2018,8,10,24.68,29.01,80.06,0.84,5.46
2018,8,11,24.5,30.26,76.25,1.22,6.78
2018,8,12,25.48,28.94,80.44,4.57,6.57
2018,8,13,25.22,29.79,81.62,1.83,5.79
2018,8,14,25.55,29.23,82.94,7.22,6.07
